"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"108","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"beaver","chewed veg","N",1899-12-31 12:32:00,"11","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"109","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"muskrat","chewed veg","N",1899-12-31 12:41:00,"12","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"110","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"beaver","chewed trees","N",1899-12-31 12:51:00,"13","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"111","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"beaver","chewed veg","N",1899-12-31 12:57:00,"14","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"112","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"beaver","chewed log","N",1899-12-31 13:06:00,"15","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"113","Pawcatuck",897,2021-01-27,"Amy Mayer",NA,2021-01-27 12:26:00,2021-01-27 13:13:00,"beaver","chewed veg","Y",1899-12-31 13:13:00,"16","stream","yellow","1",NA,NA,"kayak",0.638297872340426,0,0,0,0,0.361702127659574
"114","Pawcatuck",1945,2021-01-27,"John Crockett","beaver",2021-01-27 11:03:00,2021-01-27 11:42:00,"beaver","chewed stick","Y",1899-12-31 11:03:00,"1","stream","Silver","2",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513
"115","Pawcatuck",1945,2021-01-27,"John Crockett","beaver",2021-01-27 11:03:00,2021-01-27 11:42:00,"beaver?","stripped veg","Y",1899-12-31 11:06:00,"2","stream","Silver","2",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513
"116","Pawcatuck",1945,2021-01-27,"John Crockett","beaver",2021-01-27 11:03:00,2021-01-27 11:42:00,"beaver","chewed stick","Y",1899-12-31 11:18:00,"3","stream","Silver","2",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513
"117","Pawcatuck",1945,2021-01-27,"John Crockett","beaver",2021-01-27 11:03:00,2021-01-27 11:42:00,"beaver","chewed stick","Y",1899-12-31 11:28:00,"4","stream","Silver","2",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513
"118","Pawcatuck",1945,2021-01-27,"John Crockett","beaver",2021-01-27 11:03:00,2021-01-27 11:42:00,"beaver","girdled tree","Y",1899-12-31 11:34:00,"5,6","stream","Silver","2",NA,NA,"kayak",0.948717948717949,0,0,0,0,0.0512820512820513
"119","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"beaver","chewed trees","Y",1899-12-31 11:05:00,"1,2","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"120","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"beaver","chewed veg","Y",1899-12-31 11:10:00,"3","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"121","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"beaver","chewed stick","Y",1899-12-31 11:31:00,"4","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"122","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"muskrat","stripped veg","Y",1899-12-31 11:36:00,"5","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"123","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"muskrat","chewed bark","Y",1899-12-31 11:36:00,"6","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"124","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"beaver","chewed stick","Y",1899-12-31 11:42:00,"7","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"125","Pawcatuck",1945,2021-01-27,"Amy Mayer",NA,2021-01-27 11:01:00,2021-01-27 11:48:00,"beaver","chewed stick","Y",1899-12-31 11:45:00,"8","stream","yellow","1",NA,NA,"kayak",0.74468085106383,0,0,0,0,0.25531914893617
"126","Pawcatuck",1800,2021-02-02,"John Crockett","beaver",2021-02-02 12:06:00,2021-02-02 13:29:00,"beaver","chewed stick","N",1899-12-31 12:34:00,NA,"Shrub swamp","none","1",NA,NA,"foot",0,0,0,0,0,1
"127","Pawcatuck",1800,2021-02-02,"John Crockett","beaver",2021-02-02 12:06:00,2021-02-02 13:29:00,"beaver","chewed stick","Y",1899-12-31 12:41:00,NA,"Shrub swamp","none","1",NA,NA,"foot",0,0,0,0,0,1
"128","Pawcatuck",1800,2021-02-02,"John Crockett","beaver",2021-02-02 12:06:00,2021-02-02 13:29:00,"?","track","Y",1899-12-31 12:44:00,NA,"Shrub swamp","none","1",NA,NA,"foot",0,0,0,0,0,1
"129","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","N",1899-12-31 12:11:00,"1","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"130","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"muskrat","chewed cattail","N",1899-12-31 12:20:00,"2","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"131","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","N",1899-12-31 12:22:00,"3","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"132","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"?","nest full of berries","N",1899-12-31 12:25:00,"4","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"133","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","N",1899-12-31 12:31:00,"5","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"134","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","N",1899-12-31 12:50:00,"6","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"135","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","Y",1899-12-31 12:52:00,"7","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"136","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed stick","Y",1899-12-31 13:01:00,"8","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"137","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed bark","Y",1899-12-31 13:03:00,"9,10","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"138","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"?","tracks","Y",1899-12-31 13:07:00,"11,12","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"139","Pawcatuck",1800,2021-02-02,"Kylie Rezendes","beaver",2021-02-02 12:06:00,2021-02-02 13:30:00,"beaver","chewed branch","Y",1899-12-31 13:12:00,"13","Shrub swamp",NA,NA,NA,NA,"foot",NA,NA,NA,NA,NA,NA
"140","Pawcatuck",1236,2021-02-03,"John Crockett","beaver",2021-02-03 12:23:00,2021-02-03 12:44:00,"beaver","chewed stick","N",1899-12-31 12:25:00,NA,"fresh water","none","2",NA,NA,"kayak",0.80952380952381,0.142857142857143,0,0,0,0.0476190476190476
"141","Pawcatuck",1236,2021-02-03,"John Crockett","beaver",2021-02-03 12:23:00,2021-02-03 12:44:00,"beaver","stump","N",1899-12-31 12:27:00,NA,"fresh water","none","2",NA,NA,"kayak",0.80952380952381,0.142857142857143,0,0,0,0.0476190476190476
"142","Pawcatuck",1236,2021-02-03,"John Crockett","beaver",2021-02-03 12:23:00,2021-02-03 12:44:00,"muskrat","chewed veg","N",1899-12-31 12:31:00,NA,"fresh water","none","2",NA,NA,"kayak",0.80952380952381,0.142857142857143,0,0,0,0.0476190476190476
"143","Pawcatuck",1236,2021-02-03,"John Crockett","beaver",2021-02-03 12:23:00,2021-02-03 12:44:00,"beaver","chewed stick","N",1899-12-31 12:35:00,NA,"fresh water","none","2",NA,NA,"kayak",0.80952380952381,0.142857142857143,0,0,0,0.0476190476190476
"144","Pawcatuck",1236,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 12:24:00,2021-02-03 12:44:00,"muskrat","chewed veg","N",1899-12-31 12:30:00,"7","river","yellow","1",NA,NA,"kayak",0.7,0.1,0,0,0,0.2
"145","Pawcatuck",1236,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 12:24:00,2021-02-03 12:44:00,"beaver","chewed veg","N",1899-12-31 12:40:00,NA,"river","yellow","1",NA,NA,"kayak",0.7,0.1,0,0,0,0.2
"146","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","N",1899-12-31 10:46:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"147","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","N",1899-12-31 10:59:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"148","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"muskrat","bank den","N",1899-12-31 11:02:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"149","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","Y",1899-12-31 11:06:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"150","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","N",1899-12-31 11:16:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"151","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"muskrat","track","Y",1899-12-31 11:16:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"152","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"muskrat","track","Y",1899-12-31 11:20:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"153","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","Y",1899-12-31 11:21:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"154","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"muskrat","scat","Y",1899-12-31 11:29:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"155","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","scat","Y",1899-12-31 11:32:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"156","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"muskrat","track","Y",1899-12-31 11:40:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"157","Pawcatuck",1664,2021-02-03,"John Crockett",NA,2021-02-03 10:45:00,2021-02-03 11:44:00,"beaver","chewed stick","Y",1899-12-31 11:41:00,NA,"fresh water","none","2",NA,NA,"kayak",0.830508474576271,0,0,0,0,0.169491525423729
"158","Pawcatuck",1664,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 10:46:00,2021-02-03 11:54:00,"beaver","chewed veg","N",1899-12-31 11:09:00,"1","river","yellow","1",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412
"159","Pawcatuck",1664,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 10:46:00,2021-02-03 11:54:00,"beaver","chewed veg","N",1899-12-31 11:28:00,"2","river","yellow","1",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412
"160","Pawcatuck",1664,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 10:46:00,2021-02-03 11:54:00,"beaver","chewed veg","Y",1899-12-31 11:37:00,"3","river","yellow","1",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412
"161","Pawcatuck",1664,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 10:46:00,2021-02-03 11:54:00,"beaver","chewed veg","Y",1899-12-31 11:51:00,"4","river","yellow","1",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412
"162","Pawcatuck",1664,2021-02-03,"Amy Mayer","beaver, muskrat",2021-02-03 10:46:00,2021-02-03 11:54:00,"muskrat","scat","Y",1899-12-31 11:54:00,"5,6","river","yellow","1",NA,NA,"kayak",0.602941176470588,0,0,0,0,0.397058823529412
"163","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","Y",1899-12-31 11:19:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"164","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","N",1899-12-31 11:30:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"165","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","dam","N",1899-12-31 11:30:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"166","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","N",1899-12-31 11:41:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"167","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","N",1899-12-31 11:57:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"168","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","lodge","N",1899-12-31 11:57:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"169","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","lodge","Y",1899-12-31 12:07:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"170","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","Y",1899-12-31 12:07:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"171","Pawcatuck",2051,2021-02-05,"John Crockett","beaver",2021-02-05 11:18:00,2021-02-05 12:18:00,"beaver","chewed stick","Y",1899-12-31 12:17:00,NA,"stream","none","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"172","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed branch","Y",1899-12-31 11:21:00,"1","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"173","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","Y",1899-12-31 11:22:00,"2","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"174","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","Y",1899-12-31 11:23:00,"3","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"175","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","N",1899-12-31 11:26:00,"4","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"176","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","N",1899-12-31 11:34:00,"5","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"177","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","dam","N",1899-12-31 11:40:00,"6","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"178","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","N",1899-12-31 11:42:00,"7","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"179","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","N",1899-12-31 11:50:00,"8","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"180","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","Y",1899-12-31 11:57:00,"9","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"181","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","Y",1899-12-31 11:58:00,"10","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"182","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","N",1899-12-31 12:02:00,"11","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"183","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","stump","N",1899-12-31 12:04:00,"12","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"184","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","lodge","Y",1899-12-31 12:19:00,"13","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"185","Pawcatuck",2051,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 11:19:00,2021-02-05 12:24:00,"beaver","chewed stick","Y",1899-12-31 12:23:00,"14","stream","yellow","1",NA,NA,"kayak",0,0.907692307692308,0,0,0,0.0923076923076923
"186","Pawcatuck",2512,2021-02-05,"John Crockett","beaver",2021-02-05 13:40:00,2021-02-05 14:12:00,NA,NA,NA,NA,NA,NA,"none","1",NA,NA,"foot",0,0,0,0,0,1
"187","Pawcatuck",2512,2021-02-05,"Kylie Rezendes","beaver",2021-02-05 13:36:00,2021-02-05 14:15:00,"beaver","dam","N",1899-12-31 13:46:00,"15","stream","yellow","1",NA,NA,"foot",0,0,0,0,0,1
"188","Pawcatuck",1517,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:21:00,2021-02-09 12:41:00,"beaver","chewed stick","N",1899-12-31 12:23:00,"1","stream","yellow","2",NA,NA,"kayak",0.75,0,0,0,0,0.25
"189","Pawcatuck",1517,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:21:00,2021-02-09 12:41:00,"beaver","stump","N",1899-12-31 12:27:00,"2","stream","yellow","2",NA,NA,"kayak",0.75,0,0,0,0,0.25
"190","Pawcatuck",1517,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:21:00,2021-02-09 12:41:00,"beaver","chewed trees","N",1899-12-31 12:32:00,"3,4","stream","yellow","2",NA,NA,"kayak",0.75,0,0,0,0,0.25
"191","Pawcatuck",1517,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:21:00,2021-02-09 12:41:00,"muskrat","chewed veg","N",1899-12-31 12:41:00,"5","stream","yellow","2",NA,NA,"kayak",0.75,0,0,0,0,0.25
"192","Pawcatuck",1517,2021-02-09,"John Crockett","beaver",2021-02-09 12:21:00,2021-02-09 12:43:00,"beaver","chewed stick","N",1899-12-31 12:21:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"193","Pawcatuck",1517,2021-02-09,"John Crockett","beaver",2021-02-09 12:21:00,2021-02-09 12:43:00,"beaver","chewed stick","N",1899-12-31 12:31:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"194","Pawcatuck",1517,2021-02-09,"John Crockett","beaver",2021-02-09 12:21:00,2021-02-09 12:43:00,"beaver","chewed stick","N",1899-12-31 12:41:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"195","Pawcatuck",1519,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:48:00,2021-02-09 13:31:00,"?","opened mollusk shell","N",1899-12-31 12:34:00,"6","stream","yellow","2",NA,NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884
"196","Pawcatuck",1519,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:48:00,2021-02-09 13:31:00,"beaver","chewed stick","N",1899-12-31 13:09:00,"7","stream","yellow","2",NA,NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884
"197","Pawcatuck",1519,2021-02-09,"Kylie Rezendes","beaver",2021-02-09 12:48:00,2021-02-09 13:31:00,"?","opened mollusk shell","N",1899-12-31 13:16:00,"8","stream","yellow","2",NA,NA,"kayak",0.767441860465116,0,0,0,0,0.232558139534884
"198","Pawcatuck",1519,2021-02-09,"John Crockett","beaver",2021-02-09 12:21:00,2021-02-09 12:43:00,"beaver","stump","N",1899-12-31 12:42:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"199","Pawcatuck",1519,2021-02-09,"John Crockett",NA,2021-02-09 12:50:00,2021-02-09 13:30:00,"beaver","chewed stick","N",1899-12-31 12:55:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"200","Pawcatuck",1519,2021-02-09,"John Crockett",NA,2021-02-09 12:50:00,2021-02-09 13:30:00,"beaver","chewed stick","N",1899-12-31 13:05:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"201","Pawcatuck",1519,2021-02-09,"John Crockett",NA,2021-02-09 12:50:00,2021-02-09 13:30:00,"muskrat","chewed veg","N",1899-12-31 13:17:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"202","Pawcatuck",1519,2021-02-09,"John Crockett",NA,2021-02-09 12:50:00,2021-02-09 13:30:00,"beaver","chewed stick","N",1899-12-31 13:19:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"203","Pawcatuck",1519,2021-02-09,"John Crockett",NA,2021-02-09 12:50:00,2021-02-09 13:30:00,"beaver","chewed stick","N",1899-12-31 13:29:00,NA,"stream","none","1",NA,NA,"kayak",0.818181818181818,0,0,0,0,0.181818181818182
"204","Pawcatuck",4556,2021-02-10,"Amy Mayer","beaver",2021-02-10 12:00:00,2021-02-10 13:05:00,NA,NA,NA,NA,NA,NA,"1","1",NA,NA,"foot",0,0,0,0,0,1
"205","Pawcatuck",4556,2021-02-10,"John Crockett","beaver, muskrat",2021-02-10 12:00:00,2021-02-10 13:00:00,"canid","track","Y",1899-12-31 12:45:00,"1","forested swamp","2","2",NA,NA,"foot",0,0,0,0,0,1
"206","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"beaver","chewed veg","Y",1899-12-31 12:30:00,"1,2,3,4,5",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"207","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"muskrat","chewed veg","N",1899-12-31 12:36:00,"6,7",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"208","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"muskrat","chewed veg","Y",1899-12-31 12:41:00,"8,9",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"209","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"beaver","chewed stick","N",1899-12-31 12:44:00,"10,11",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"210","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"mink","Track","Y",1899-12-31 12:45:00,"12,13",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"211","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"mink","Track","Y",1899-12-31 12:49:00,"14,15",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
"212","Quinebaug",5761,2021-02-11,"Emerson Paton","Beaver",2021-02-11 12:27:00,2021-02-11 13:41:00,"mink","hair",NA,1899-12-31 12:51:00,"16,17",NA,"1",NA,NA,NA,"kayak",NA,NA,NA,NA,NA,NA
