"","X","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest","lon","lat","Temp","cloudcover","Precip"
"97",97,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","otter",NA,"hard to tell","1899-12-31 10:27:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"98",98,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat",NA,"N","1899-12-31 10:34:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"99",99,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","beaver","chewed stick","N","1899-12-31 10:36:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"100",100,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:37:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"101",101,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:38:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"102",102,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","beaver","chewed stick","N","1899-12-31 10:39:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"103",103,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:40:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"104",104,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:41:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"105",105,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:42:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"106",106,"Pawtuxet",17,"2022-06-24","Jess Burr","N/A","2022-06-24 09:53:00","2022-06-24 10:48:00","muskrat","scat","N","1899-12-31 10:43:00","forested pond","2","4","N","walking",0.381818181818182,0,0,0,0,0.618181818181818,-71.5713092219,41.6311813518,19.8,30,0.3
"107",107,"Pawtuxet",17,"2022-06-24","John Crockett","beaver","2022-06-24 09:56:00","2022-06-24 10:47:00","muskrat?","scat","N","1899-12-31 10:04:00","pond edge","1","2","N","walking",0.647058823529412,0,0,0,0,0.352941176470588,-71.5714984853,41.6311801784,19.8,30,0.3
"108",108,"Pawtuxet",17,"2022-06-24","John Crockett","beaver","2022-06-24 09:56:00","2022-06-24 10:47:00","muskrat","scat","N","1899-12-31 10:31:00","pond edge","1","2","N","walking",0.647058823529412,0,0,0,0,0.352941176470588,-71.5714984853,41.6311801784,19.8,30,0.3
"109",109,"Pawtuxet",17,"2022-06-24","John Crockett","beaver","2022-06-24 09:56:00","2022-06-24 10:47:00","muskrat","scat","N","1899-12-31 10:46:00","pond edge","1","2","N","walking",0.647058823529412,0,0,0,0,0.352941176470588,-71.5714984853,41.6311801784,19.8,30,0.3
"110",110,"Pawtuxet",18,"2022-01-19","Justin Moore","N/A","2022-01-19 11:47:00","2022-01-19 12:21:00","?","track","Y","1899-12-31 11:53:00","forest","1","5","N","Foot",0,0,0,0,0,1,-71.5711416677,41.6310750693,4,16,0
"111",111,"Pawtuxet",18,"2022-01-19","John Crockett","N/A","2022-01-19 11:44:00","2022-01-19 12:15:00",NA,NA,NA,NA,NA,"2","2","N","Foot",0,0,0,0,0,1,-71.5711768717,41.6311128717,4,16,0
"112",112,"Pawtuxet",19,"2022-01-19","Justin Moore","N/A","2022-01-19 10:34:00","2022-01-19 11:03:00",NA,NA,NA,NA,NA,"1","5","N","Foot",0,0,0,0,0,1,-71.5711416677,41.6310750693,1.6,70,0
"113",113,"Pawtuxet",19,"2022-01-19","John Crockett","N/A","2022-01-19 10:33:00","2022-01-19 10:59:00",NA,NA,NA,NA,NA,"2","2","N","Foot",0,0,0,0,0,1,-71.5711768717,41.6311128717,1.6,70,0
"114",114,"Pawtuxet",20,"2022-01-10","Justin Moore","N/A","2022-01-10 11:30:00","2022-01-10 11:47:00","beaver","chewed stick","N","1899-12-31 11:32:00","pond edge","2","5","Y","Foot",0.117647058823529,0,0,0,0,0.882352941176471,-71.5539733507,41.3866080623,-2.3,100,0.6
"115",115,"Pawtuxet",20,"2022-01-10","Justin Moore","N/A","2022-01-10 11:30:00","2022-01-10 11:47:00","otter","latrine","Y","1899-12-31 11:36:00","pond edge","2","5","Y","Foot",0.117647058823529,0,0,0,0,0.882352941176471,-71.5539733507,41.3866080623,-2.3,100,0.6
"116",116,"Pawtuxet",20,"2022-01-10","John Crockett","N/A","2022-01-10 11:31:00","2022-01-10 11:46:00","beaver","chewed stick","N","1899-12-31 11:33:00","pond edge","1","2","Y","Foot",0.2,0,0,0,0,0.8,-71.5550281294,41.3849820569,-2.3,100,0.6
"117",117,"Pawtuxet",20,"2022-01-10","John Crockett","N/A","2022-01-10 11:31:00","2022-01-10 11:46:00","beaver","chewed stick","N","1899-12-31 11:41:00","pond edge","1","2","Y","Foot",0.2,0,0,0,0,0.8,-71.5550281294,41.3849820569,-2.3,100,0.6
"118",118,"Pawtuxet",20,"2022-06-24","Jess Burr","N/A","2022-06-24 11:05:00","2022-06-24 11:20:00","beaver","chewed stick","N","1899-12-31 11:11:00","forested pond","2","4","N","walking",0.2,0,0,0,0,0.8,-71.5713092219,41.6311813518,21.5,21,0.3
"119",119,"Pawtuxet",20,"2022-06-24","Jess Burr","N/A","2022-06-24 11:05:00","2022-06-24 11:20:00","beaver","chewed stick","N","1899-12-31 11:17:00","forested pond","2","4","N","walking",0.2,0,0,0,0,0.8,-71.5713092219,41.6311813518,21.5,21,0.3
"120",120,"Pawtuxet",20,"2022-06-24","Jess Burr","N/A","2022-06-24 11:05:00","2022-06-24 11:20:00","beaver","chewed stick","N","1899-12-31 11:19:00","forested pond","2","4","N","walking",0.2,0,0,0,0,0.8,-71.5713092219,41.6311813518,21.5,21,0.3
"121",121,"Pawtuxet",20,"2022-06-24","John Crockett","N/A","2022-06-24 11:05:00","2022-06-24 11:20:00","beaver","chewed stick","N","1899-12-31 11:06:00","forested pond","1","2","N","walking",0.133333333333333,0,0,0,0,0.866666666666667,-71.5714984853,41.6311801784,21.5,21,0.3
"122",122,"Pawtuxet",20,"2022-06-24","John Crockett","N/A","2022-06-24 11:05:00","2022-06-24 11:20:00","otter","latrine","N","1899-12-31 11:18:00","forested pond","1","2","N","walking",0.133333333333333,0,0,0,0,0.866666666666667,-71.5714984853,41.6311801784,21.5,21,0.3
"123",123,"Pawtuxet",22,"2022-03-07","Justin Moore","N/A","2022-03-07 11:38:00","2022-03-07 11:59:00",NA,NA,NA,NA,NA,"2","2","N","Kayak",0.952380952380952,0,0.0476190476190476,0,0,0,-71.6182794794,41.6651726514,9.6,82,3.8
"124",124,"Pawtuxet",22,"2022-03-07","John Crockett","N/A","2022-03-07 11:46:00","2022-03-07 12:00:00",NA,NA,NA,NA,NA,"4","5","N","Kayak",1,0,0,0,0,0,-71.6181099974,41.6653927602,9.6,82,3.8
"125",125,"Pawtuxet",22,"2022-07-11","John Crockett","N/A","2022-07-11 11:53:00","2022-07-11 12:07:00","muskrat?","scat","Y","1899-12-31 12:00:00","pond","1","2","N","kayak",0.928571428571429,0,0.0714285714285714,0,0,0,-71.6175901517,41.6659363266,25.7,4,0
"126",126,"Pawtuxet",22,"2022-07-11","Jess Burr","muskrat","2022-07-11 11:53:00","2022-07-11 12:07:00",NA,NA,NA,NA,NA,"2","4","N","kayak",1,0,0,0,0,0,-71.6174835339,41.665986618,25.7,4,0
"127",127,"Pawtuxet",28,"2022-04-14","Justin Moore","N/A","2022-04-14 13:28:00","2022-04-14 13:48:00","beaver","chewed stick","N","1899-12-31 13:46:00","pond edge","1","2","N","Foot",0.4,0,0,0,0,0.6,-71.6308646556,41.7811675463,21.3,38,0.7
"128",128,"Pawtuxet",28,"2022-04-14","John Crockett","N/A","2022-04-14 13:25:00","2022-04-14 13:49:00","otter","latrine","N","1899-12-31 13:31:00","pond edge","2","5","N","Foot",0.208333333333333,0,0,0,0,0.791666666666667,-71.6309208982,41.7811708152,21.3,38,0.7
"129",129,"Pawtuxet",28,"2022-08-08","John Crockett","N/A","2022-08-08 13:00:00","2022-08-08 13:18:00","beaver","chewed stick","N","1899-12-31 13:02:00","pond edge","1","2","N","Kayak",0.944444444444444,0,0,0,0,0.0555555555555556,-71.6315492056,41.7808598466,32.4,26,1.3
"130",130,"Pawtuxet",28,"2022-08-08","Jess Burr","otter, muskrat","2022-08-08 13:05:00","2022-08-08 13:20:00","muskrat? maybe bird","scat","N","1899-12-31 13:10:00","rocky/grassy edge of reservoir","2","4","N","kayak",1,0,0,0,0,0,-71.6312213894,41.7810164206,32.4,26,1.3
"131",131,"Pawtuxet",28,"2022-08-08","Jess Burr","otter, muskrat","2022-08-08 13:05:00","2022-08-08 13:20:00","muskrat? maybe racoon","tracks","Y","1899-12-31 13:14:00","rocky/grassy edge of reservoir","2","4","N","kayak",1,0,0,0,0,0,-71.6312213894,41.7810164206,32.4,26,1.3
"132",132,"Pawtuxet",29,"2022-04-14","Justin Moore","N/A","2022-04-14 13:49:00","2022-04-14 14:11:00","muskrat","scat","N","1899-12-31 13:50:00","pond edge","1","2","N","Foot",0.318181818181818,0,0,0,0,0.681818181818182,-71.6308646556,41.7811675463,23.2,29,0.7
"133",133,"Pawtuxet",29,"2022-04-14","Justin Moore","N/A","2022-04-14 13:49:00","2022-04-14 14:11:00","otter","latrine","N","1899-12-31 13:52:00","pond edge","1","2","N","Foot",0.318181818181818,0,0,0,0,0.681818181818182,-71.6308646556,41.7811675463,23.2,29,0.7
"134",134,"Pawtuxet",29,"2022-04-14","Justin Moore","N/A","2022-04-14 13:49:00","2022-04-14 14:11:00","muskrat","scat","N","1899-12-31 13:56:00","pond edge","1","2","N","Foot",0.318181818181818,0,0,0,0,0.681818181818182,-71.6308646556,41.7811675463,23.2,29,0.7
"135",135,"Pawtuxet",29,"2022-04-14","Justin Moore","N/A","2022-04-14 13:49:00","2022-04-14 14:11:00","muskrat","scat","Y","1899-12-31 14:02:00","pond edge","1","2","N","Foot",0.318181818181818,0,0,0,0,0.681818181818182,-71.6308646556,41.7811675463,23.2,29,0.7
"136",136,"Pawtuxet",29,"2022-04-14","John Crockett","N/A","2022-04-14 13:50:00","2022-04-14 14:10:00","muskrat?","scat","N","1899-12-31 14:00:00","pond edge","2","5","N","Foot",0.3,0,0,0,0,0.7,-71.6309208982,41.7811708152,23.2,29,0.7
"137",137,"Pawtuxet",29,"2022-04-14","John Crockett","N/A","2022-04-14 13:50:00","2022-04-14 14:10:00","beaver","chewed stick","N","1899-12-31 14:01:00","pond edge","2","5","N","Foot",0.3,0,0,0,0,0.7,-71.6309208982,41.7811708152,23.2,29,0.7
"138",138,"Pawtuxet",29,"2022-04-14","John Crockett","N/A","2022-04-14 13:50:00","2022-04-14 14:10:00","otter","latrine","N","1899-12-31 14:07:00","pond edge","2","5","N","Foot",0.3,0,0,0,0,0.7,-71.6309208982,41.7811708152,23.2,29,0.7
"139",139,"Pawtuxet",29,"2022-08-08","John Crockett","N/A","2022-08-08 13:19:00","2022-08-08 13:37:00",NA,NA,NA,NA,NA,"1","2","N","Kayak",0.944444444444444,0,0,0,0,0.0555555555555556,-71.6315492056,41.7808598466,32.4,26,1.3
"140",140,"Pawtuxet",29,"2022-08-08","Jess Burr","otter, muskrat","2022-08-08 13:19:00","2022-08-08 13:40:00",NA,NA,NA,NA,NA,"2","4","N","kayak",1,0,0,0,0,0,-71.6312213894,41.7810164206,32.4,26,1.3
"141",141,"Pawtuxet",33,"2022-04-21","Justin Moore","N/A","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","N","1899-12-31 10:02:00","pond edge","1","5","N","Kayak",0.472222222222222,0,0,0,0,0.527777777777778,-71.6956629697,41.8060820829,9.9,26,0.5
"142",142,"Pawtuxet",33,"2022-04-21","Justin Moore","N/A","2022-04-21 09:59:00","2022-04-21 10:35:00","otter","latrine","Y","1899-12-31 10:04:00","pond edge","1","5","N","Kayak",0.472222222222222,0,0,0,0,0.527777777777778,-71.6956629697,41.8060820829,9.9,26,0.5
"143",143,"Pawtuxet",33,"2022-04-21","Justin Moore","N/A","2022-04-21 09:59:00","2022-04-21 10:35:00","otter","latrine","Y","1899-12-31 10:06:00","pond edge","1","5","N","Kayak",0.472222222222222,0,0,0,0,0.527777777777778,-71.6956629697,41.8060820829,9.9,26,0.5
"144",144,"Pawtuxet",33,"2022-04-21","Justin Moore","N/A","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","Y","1899-12-31 10:14:00","pond edge","1","5","N","Kayak",0.472222222222222,0,0,0,0,0.527777777777778,-71.6956629697,41.8060820829,9.9,26,0.5
"145",145,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","N","1899-12-31 10:00:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"146",146,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","N","1899-12-31 10:05:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"147",147,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","castor mound","Y","1899-12-31 10:06:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"148",148,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","N","1899-12-31 10:16:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"149",149,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","otter","latrine","N","1899-12-31 10:23:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"150",150,"Pawtuxet",33,"2022-04-21","John Crockett","beaver","2022-04-21 09:59:00","2022-04-21 10:35:00","beaver","chewed stick","N","1899-12-31 10:26:00","pond edge",NA,"2","N","Kayak",0.416666666666667,0,0,0,0,0.583333333333333,-71.6956390813,41.806133464,9.9,26,0.5
"151",151,"Pawtuxet",33,"2022-08-10","John Crockett","beaver","2022-08-10 10:44:00","2022-08-10 11:10:00","beaver","chewed stick","N","1899-12-31 10:53:00","pond edge","1","2","N","Kayak",0.538461538461538,0,0,0,0,0.461538461538462,-71.6956028715,41.80616959,21.4,100,1.1
"152",152,"Pawtuxet",33,"2022-08-10","Jess Burr","beaver, muskrat","2022-08-10 10:44:00","2022-08-10 11:07:00","beaver","stick","N","1899-12-31 10:49:00","forested reservoir","2","4","N","kayak",0.565217391304348,0,0,0,0,0.434782608695652,-71.6955580283,41.8061699253,21.4,100,1.1
"153",153,"Pawtuxet",33,"2022-08-10","Jess Burr","beaver, muskrat","2022-08-10 10:44:00","2022-08-10 11:07:00","muskrat","skat","N","1899-12-31 10:54:00","forested reservoir","2","4","N","kayak",0.565217391304348,0,0,0,0,0.434782608695652,-71.6955580283,41.8061699253,21.4,100,1.1
"154",154,"Pawtuxet",33,"2022-08-10","Jess Burr","beaver, muskrat","2022-08-10 10:44:00","2022-08-10 11:07:00","beaver","stick","N","1899-12-31 11:00:00","forested reservoir","2","4","N","kayak",0.565217391304348,0,0,0,0,0.434782608695652,-71.6955580283,41.8061699253,21.4,100,1.1
"155",155,"Pawtuxet",34,"2022-04-21","Justin Moore","beaver, otter","2022-04-21 10:36:00","2022-04-21 11:04:00","beaver","chewed stick","N","1899-12-31 10:39:00","pond edge","1","5","N","Kayak",0.928571428571429,0,0,0,0,0.0714285714285714,-71.6956629697,41.8060820829,11.9,24,0.5
"156",156,"Pawtuxet",34,"2022-04-21","Justin Moore","beaver, otter","2022-04-21 10:36:00","2022-04-21 11:04:00","beaver","chewed stick","N","1899-12-31 10:51:00","pond edge","1","5","N","Kayak",0.928571428571429,0,0,0,0,0.0714285714285714,-71.6956629697,41.8060820829,11.9,24,0.5
"157",157,"Pawtuxet",34,"2022-04-21","John Crockett","beaver","2022-04-21 10:43:00","2022-04-21 11:04:00","muskrat","scat","N","1899-12-31 10:44:00","pond edge",NA,"2","N","Kayak",1,0,0,0,0,0,-71.6956390813,41.806133464,11.9,24,0.5
"158",158,"Pawtuxet",34,"2022-04-21","John Crockett","beaver","2022-04-21 10:43:00","2022-04-21 11:04:00","beaver","chewed stick","N","1899-12-31 10:45:00","pond edge",NA,"2","N","Kayak",1,0,0,0,0,0,-71.6956390813,41.806133464,11.9,24,0.5
"159",159,"Pawtuxet",34,"2022-04-21","John Crockett","beaver","2022-04-21 10:43:00","2022-04-21 11:04:00","beaver","chewed stick","N","1899-12-31 10:57:00","pond edge",NA,"2","N","Kayak",1,0,0,0,0,0,-71.6956390813,41.806133464,11.9,24,0.5
"160",160,"Pawtuxet",34,"2022-04-21","John Crockett","beaver","2022-04-21 10:43:00","2022-04-21 11:04:00","beaver","chewed stick","N","1899-12-31 11:03:00","pond edge",NA,"2","N","Kayak",1,0,0,0,0,0,-71.6956390813,41.806133464,11.9,24,0.5
"161",161,"Pawtuxet",34,"2022-08-10","John Crockett","N/A","2022-08-10 11:15:00","2022-08-10 11:34:00","beaver","chewed stick","N","1899-12-31 11:23:00","pond edge","1","2","N","Kayak",1,0,0,0,0,0,-71.6956028715,41.80616959,21.4,100,1.1
"162",162,"Pawtuxet",34,"2022-08-10","John Crockett","N/A","2022-08-10 11:15:00","2022-08-10 11:34:00","beaver","chewed stick","N","1899-12-31 11:35:00","pond edge","1","2","N","Kayak",1,0,0,0,0,0,-71.6956028715,41.80616959,21.4,100,1.1
"163",163,"Pawtuxet",34,"2022-08-10","Jess Burr","beaver, muskrat","2022-08-10 11:12:00","2022-08-10 11:33:00","beaver","stick","N","1899-12-31 11:15:00","forested reservoir","2","4","N","kayak",1,0,0,0,0,0,-71.6955580283,41.8061699253,21.4,100,1.1
"164",164,"Pawtuxet",34,"2022-08-10","Jess Burr","beaver, muskrat","2022-08-10 11:12:00","2022-08-10 11:33:00","beaver","stick","N","1899-12-31 11:26:00","forested reservoir","2","4","N","kayak",1,0,0,0,0,0,-71.6955580283,41.8061699253,21.4,100,1.1
"165",165,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","chewed stick","N","1899-12-31 10:19:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"166",166,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","chewed stick","N","1899-12-31 10:31:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"167",167,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","muskrat","scat","Y","1899-12-31 10:37:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"168",168,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","chewed stick","Y","1899-12-31 10:41:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"169",169,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","lodge","N","1899-12-31 10:42:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"170",170,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","chewed stick","Y","1899-12-31 10:52:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"171",171,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","mound","Y","1899-12-31 11:01:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"172",172,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","beaver","chewed stick","N","1899-12-31 11:01:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"173",173,"Pawtuxet",70,"2022-04-20","John Crockett","N/A","2022-04-20 10:16:00","2022-04-20 11:07:00","muskrat","scat","Y","1899-12-31 11:03:00","pond edge","4","2","N","Kayak",0.725490196078431,0,0,0,0,0.274509803921569,-71.6054114141,41.8464259431,6.4,16,0
"174",174,"Pawtuxet",70,"2022-04-20","Justin Moore","N/A","2022-04-20 10:17:00","2022-04-20 11:06:00","muskrat","scat","Y","1899-12-31 10:21:00","pond edge","1","5","N","Kayak",0.86,0,0,0,0,0.14,-71.6053361446,41.8461044971,6.4,16,0
"175",175,"Pawtuxet",70,"2022-04-20","Justin Moore","N/A","2022-04-20 10:17:00","2022-04-20 11:06:00","beaver","chewed stick","N","1899-12-31 10:23:00","pond edge","1","5","N","Kayak",0.86,0,0,0,0,0.14,-71.6053361446,41.8461044971,6.4,16,0
"176",176,"Pawtuxet",70,"2022-04-20","Justin Moore","N/A","2022-04-20 10:17:00","2022-04-20 11:06:00","muskrat","scat","Y","1899-12-31 10:24:00","pond edge","1","5","N","Kayak",0.86,0,0,0,0,0.14,-71.6053361446,41.8461044971,6.4,16,0
"177",177,"Pawtuxet",70,"2022-04-20","Justin Moore","N/A","2022-04-20 10:17:00","2022-04-20 11:06:00","beaver","lodge","Y","1899-12-31 10:28:00","pond edge","1","5","N","Kayak",0.86,0,0,0,0,0.14,-71.6053361446,41.8461044971,6.4,16,0
"178",178,"Pawtuxet",70,"2022-04-20","Justin Moore","N/A","2022-04-20 10:17:00","2022-04-20 11:06:00","beaver","chewed stick","Y","1899-12-31 10:31:00","pond edge","1","5","N","Kayak",0.86,0,0,0,0,0.14,-71.6053361446,41.8461044971,6.4,16,0
