"","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Veg","Camera","GPS","snow","Mode","Water","Wetland","Built","UpGrass","Shrub","Forest"
"473","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","lodge","Y",1899-12-31 11:37:00,"pond edge",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"474","Pawtuxet",212,2022-02-22,"John Crockett","beaver",2022-02-22 10:33:00,2022-02-22 11:53:00,"beaver","castor mound","Y",1899-12-31 11:40:00,"pond edge",4,5,"N","Foot",0.05,0.7,0,0,0,0.25
"475","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"?","small animal guts","Y",1899-12-31 10:52:00,"marsh",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"476","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"beaver","lodge","Y",1899-12-31 11:01:00,"marsh, forested pond",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"477","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"beaver","chewed stick","Y",1899-12-31 11:05:00,"marsh, forested pond",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"478","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"beaver","chewed stick","N",1899-12-31 11:10:00,"marsh, forested pond",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"479","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"otter","scat","N",1899-12-31 11:14:00,"forested marsh",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"480","Pawtuxet",212,2022-06-27,"Jess Burr","N/A",2022-06-27 10:45:00,2022-06-27 11:30:00,"otter?","scat","Y",1899-12-31 11:22:00,"forested marsh",2,4,"N","walking",0.0444444444444444,0.888888888888889,0,0,0,0.0666666666666667
"481","Pawtuxet",212,2022-06-27,"John Crockett","N/A",2022-06-27 10:46:00,2022-06-27 11:30:00,"beaver","chewed stick","N",1899-12-31 11:02:00,"shrub swamp",1,2,"N","walking",0,0.977272727272727,0,0,0,0.0227272727272727
"482","Pawtuxet",212,2022-06-27,"John Crockett","N/A",2022-06-27 10:46:00,2022-06-27 11:30:00,"otter","latrine","Y",1899-12-31 11:15:00,"shrub swamp",1,2,"N","walking",0,0.977272727272727,0,0,0,0.0227272727272727
"483","Pawtuxet",212,2022-06-27,"John Crockett","N/A",2022-06-27 10:46:00,2022-06-27 11:30:00,"beaver","chewed stick","Y",1899-12-31 11:16:00,"shrub swamp",1,2,"N","walking",0,0.977272727272727,0,0,0,0.0227272727272727
"484","Pawtuxet",212,2022-06-27,"John Crockett","N/A",2022-06-27 10:46:00,2022-06-27 11:30:00,"beaver","chewed stick","Y",1899-12-31 11:25:00,"shrub swamp",1,2,"N","walking",0,0.977272727272727,0,0,0,0.0227272727272727
"485","Pawtuxet",215,2022-02-22,"Justin Moore","N/A",2022-02-22 12:47:00,2022-02-22 13:30:00,"beaver","chewed stick","N",1899-12-31 12:49:00,"pond edge",1,2,"N","Foot",0.0465116279069767,0,0,0,0,0.953488372093023
"486","Pawtuxet",215,2022-02-22,"Justin Moore","N/A",2022-02-22 12:47:00,2022-02-22 13:30:00,"beaver","stump","Y",1899-12-31 12:53:00,"pond edge",1,2,"N","Foot",0.0465116279069767,0,0,0,0,0.953488372093023
"487","Pawtuxet",215,2022-02-22,"Justin Moore","N/A",2022-02-22 12:47:00,2022-02-22 13:30:00,"beaver","lodge","Y",1899-12-31 12:57:00,"pond edge",1,2,"N","Foot",0.0465116279069767,0,0,0,0,0.953488372093023
"488","Pawtuxet",215,2022-02-22,"Justin Moore","N/A",2022-02-22 12:47:00,2022-02-22 13:30:00,"otter","scat","Y",1899-12-31 13:06:00,"pond edge",1,2,"N","Foot",0.0465116279069767,0,0,0,0,0.953488372093023
"489","Pawtuxet",215,2022-02-22,"Justin Moore","N/A",2022-02-22 12:47:00,2022-02-22 13:30:00,"beaver","chewed stick","N",1899-12-31 13:10:00,"pond edge",1,2,"N","Foot",0.0465116279069767,0,0,0,0,0.953488372093023
"490","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"beaver","chewed stick","N",1899-12-31 12:50:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"491","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"otter","scat","Y",1899-12-31 12:52:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"492","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"beaver","chewed stick","Y",1899-12-31 13:00:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"493","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"otter","scat","Y",1899-12-31 13:08:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"494","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"beaver","lodge","Y",1899-12-31 13:10:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"495","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"otter","scat","Y",1899-12-31 13:10:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"496","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"beaver","chewed stick","Y",1899-12-31 13:20:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"497","Pawtuxet",215,2022-02-22,"John Crockett","beaver",2022-02-22 12:48:00,2022-02-22 13:30:00,"beaver","chewed stick","Y",1899-12-31 13:27:00,"forested swamp",4,5,"N","Foot",0.119047619047619,0,0,0,0,0.880952380952381
"498","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","hard to tell",1899-12-31 13:18:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"499","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:20:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"500","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","Y",1899-12-31 13:25:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"501","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:26:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"502","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:30:00,"grassy wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"503","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:31:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"504","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:34:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"505","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:38:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"506","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:39:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"507","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","lodge","hard to tell",1899-12-31 13:44:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"508","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"muskrat","scat","N",1899-12-31 13:51:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"509","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:55:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"510","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 13:58:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"511","Pawtuxet",215,2022-06-24,"Jess Burr","N/A",2022-06-24 13:15:00,2022-06-24 14:05:00,"beaver","chewed stick","N",1899-12-31 14:00:00,"forested wetland",2,4,"N","walking",0.38,0,0,0,0,0.62
"512","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"muskrat","scat","N",1899-12-31 13:23:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"513","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"beaver","chewed stick","N",1899-12-31 13:31:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"514","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"beaver","chewed trees","N",1899-12-31 13:39:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"515","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"beaver","lodge and sticks","N",1899-12-31 13:41:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"516","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"muskrat","scat","N",1899-12-31 13:49:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"517","Pawtuxet",215,2022-06-24,"John Crockett","beaver",2022-06-24 13:17:00,2022-06-24 14:04:00,"beaver","chewed stick","N",1899-12-31 13:53:00,"pond",1,2,"N","walking",0.234042553191489,0,0,0,0,0.765957446808511
"518","Pawtuxet",217,2022-02-15,"Justin Moore","N/A",2022-02-15 11:42:00,2022-02-15 11:58:00,"beaver","chewed stick","N",1899-12-31 11:51:00,"pond edge",4,5,"N","Foot",0.125,0.125,0,0,0,0.75
"519","Pawtuxet",217,2022-02-15,"John Crockett","beaver",2022-02-15 11:41:00,2022-02-15 12:00:00,"?","track","Y",1899-12-31 11:55:00,"pond edge",1,2,"Y","Foot",0.157894736842105,0.0526315789473684,0,0,0,0.789473684210526
"520","Pawtuxet",217,2022-02-15,"John Crockett","beaver",2022-02-15 11:41:00,2022-02-15 12:00:00,"beaver","chewed stick","N",1899-12-31 11:57:00,"pond edge",1,2,"Y","Foot",0.157894736842105,0.0526315789473684,0,0,0,0.789473684210526
"521","Pawtuxet",217,2022-06-27,"Jess Burr","N/A",2022-06-27 10:12:00,2022-06-27 10:44:00,"beaver","chewed stick","N",1899-12-31 10:29:00,"marshy forested pond",2,4,"N","walking",0.15625,0.03125,0,0,0,0.8125
"522","Pawtuxet",217,2022-06-27,"Jess Burr","N/A",2022-06-27 10:12:00,2022-06-27 10:44:00,"beaver","chewed stick","N",1899-12-31 10:32:00,"marshy forested pond",2,4,"N","walking",0.15625,0.03125,0,0,0,0.8125
"523","Pawtuxet",217,2022-06-27,"John Crockett","N/A",2022-06-27 10:14:00,2022-06-27 10:45:00,"beaver","chewed stick","N",1899-12-31 10:32:00,"emergent marsh",1,2,"N","walking",0.0967741935483871,0.032258064516129,0,0,0,0.870967741935484
"524","Pawtuxet",224,2022-02-08,"Justin Moore","N/A",2022-02-08 10:40:00,2022-02-08 11:21:00,"beaver","chewed stick","N",1899-12-31 10:47:00,"river edge",1,5,"Y","Foot",0.195121951219512,0,0,0,0,0.804878048780488
"525","Pawtuxet",224,2022-02-08,"Justin Moore","N/A",2022-02-08 10:40:00,2022-02-08 11:21:00,"?","?","Y",1899-12-31 10:53:00,"river edge",1,5,"Y","Foot",0.195121951219512,0,0,0,0,0.804878048780488
"526","Pawtuxet",224,2022-02-08,"Justin Moore","N/A",2022-02-08 10:40:00,2022-02-08 11:21:00,"beaver","chewed stick","Y",1899-12-31 11:03:00,"river edge",1,5,"Y","Foot",0.195121951219512,0,0,0,0,0.804878048780488
"527","Pawtuxet",224,2022-02-08,"John Crockett","beaver",2022-02-08 10:44:00,2022-02-08 11:21:00,"beaver","chewed stick","Y",1899-12-31 10:47:00,"shrub swamp",2,2,"Y","Foot",0.5,0,0,0,0,0.5
"528","Pawtuxet",224,2022-02-08,"John Crockett","beaver",2022-02-08 10:44:00,2022-02-08 11:21:00,"beaver","chewed stick","Y",1899-12-31 10:57:00,"shrub swamp",2,2,"Y","Foot",0.5,0,0,0,0,0.5
"529","Pawtuxet",224,2022-02-08,"John Crockett","beaver",2022-02-08 10:44:00,2022-02-08 11:21:00,"muskrat?","scat","Y",1899-12-31 11:00:00,"shrub swamp",2,2,"Y","Foot",0.5,0,0,0,0,0.5
"530","Pawtuxet",224,2022-02-08,"John Crockett","beaver",2022-02-08 10:44:00,2022-02-08 11:21:00,"beaver","chewed stick","Y",1899-12-31 11:07:00,"shrub swamp",2,2,"Y","Foot",0.5,0,0,0,0,0.5
"531","Pawtuxet",224,2022-02-08,"John Crockett","beaver",2022-02-08 10:44:00,2022-02-08 11:21:00,"beaver","chewed stick","Y",1899-12-31 11:17:00,"shrub swamp",2,2,"Y","Foot",0.5,0,0,0,0,0.5
"532","Pawtuxet",224,2022-06-30,"John Crockett","N/A",2022-06-30 15:24:00,2022-06-30 15:43:00,"otter","latrine","N",1899-12-31 15:29:00,"stream",1,2,"N","walking",0.526315789473684,0,0,0,0,0.473684210526316
"533","Pawtuxet",224,2022-06-30,"John Crockett","N/A",2022-06-30 15:24:00,2022-06-30 15:43:00,"muskrat","scat","N",1899-12-31 15:33:00,"stream",1,2,"N","walking",0.526315789473684,0,0,0,0,0.473684210526316
"534","Pawtuxet",224,2022-06-30,"Jess Burr","N/A",2022-06-30 15:28:00,2022-06-30 15:42:00,"muskrat","scat","N",1899-12-31 15:24:00,"fresh water marsh",2,4,"N","walking",0.0714285714285714,0,0,0,0,0.928571428571429
"535","Pawtuxet",224,2022-06-30,"Jess Burr","N/A",2022-06-30 15:28:00,2022-06-30 15:42:00,"beaver","chewed stick","N",1899-12-31 15:25:00,"fresh water marsh",2,4,"N","walking",0.0714285714285714,0,0,0,0,0.928571428571429
"536","Pawtuxet",224,2022-06-30,"Jess Burr","N/A",2022-06-30 15:28:00,2022-06-30 15:42:00,"otter","scat","N",1899-12-31 15:30:00,"fresh water marsh",2,4,"N","walking",0.0714285714285714,0,0,0,0,0.928571428571429
"537","Pawtuxet",224,2022-06-30,"Jess Burr","N/A",2022-06-30 15:28:00,2022-06-30 15:42:00,"muskrat","scat","N",1899-12-31 15:34:00,"fresh water marsh",2,4,"N","walking",0.0714285714285714,0,0,0,0,0.928571428571429
"538","Pawtuxet",226,2022-02-07,"Justin Moore","N/A",2022-02-07 11:21:00,2022-02-07 11:30:00,NA,NA,NA,NA,NA,2,5,"Y","Foot",0.333333333333333,0,0,0,0,0.666666666666667
"539","Pawtuxet",226,2022-02-07,"John Crockett","N/A",2022-02-07 11:21:00,2022-02-07 11:30:00,NA,NA,NA,NA,NA,1,2,"Y","Foot",0,0,0,0,0,1
"540","Pawtuxet",226,2022-07-13,"Jess Burr","muskrat",2022-07-13 14:07:00,2022-07-13 14:21:00,NA,NA,NA,NA,NA,2,4,"N","walking",0.428571428571429,0,0,0,0,0.571428571428571
"541","Pawtuxet",226,2022-07-13,"John Crockett","N/A",2022-07-13 14:08:00,2022-07-13 14:21:00,NA,NA,NA,NA,NA,1,2,"N","walking",0.384615384615385,0,0,0,0,0.615384615384615
"542","Pawtuxet",227,2022-03-24,"John Crockett","N/A",2022-03-24 13:18:00,2022-03-24 13:48:00,"muskrat?","scat","N",1899-12-31 13:22:00,"pond edge",4,2,"N","Foot",0.1,0,0,0,0,0.9
"543","Pawtuxet",227,2022-03-24,"John Crockett","N/A",2022-03-24 13:18:00,2022-03-24 13:48:00,"otter","latrine","Y",1899-12-31 13:38:00,"pond edge",4,2,"N","Foot",0.1,0,0,0,0,0.9
"544","Pawtuxet",227,2022-03-24,"John Crockett","N/A",2022-03-24 13:18:00,2022-03-24 13:48:00,"otter","latrine","Y",1899-12-31 13:44:00,"pond edge",4,2,"N","Foot",0.1,0,0,0,0,0.9
"545","Pawtuxet",227,2022-03-24,"Justin Moore","N/A",2022-03-24 13:18:00,2022-03-24 13:52:00,"otter","shells","Y",1899-12-31 13:23:00,"pond edge",2,5,"N","Foot",0.117647058823529,0,0.0294117647058824,0,0,0.852941176470588
"546","Pawtuxet",227,2022-03-24,"Justin Moore","N/A",2022-03-24 13:18:00,2022-03-24 13:52:00,"muskrat?","scat","Y",1899-12-31 13:39:00,"pond edge",2,5,"N","Foot",0.117647058823529,0,0.0294117647058824,0,0,0.852941176470588
"547","Pawtuxet",228,2022-03-28,"Justin Moore","N/A",2022-03-28 10:58:00,2022-03-28 11:07:00,"muskrat","scat","N",1899-12-31 11:04:00,"stream edge",2,5,"N","Foot",1,0,0,0,0,0
"548","Pawtuxet",228,2022-03-28,"John Crockett","N/A",2022-03-28 10:58:00,2022-03-28 11:07:00,"beaver","chewed stick","N",1899-12-31 11:01:00,"river edge",1,2,"N","Foot",0.888888888888889,0,0,0,0,0.111111111111111
"549","Pawtuxet",228,2022-03-28,"John Crockett","N/A",2022-03-28 10:58:00,2022-03-28 11:07:00,"muskrat?","scat","N",1899-12-31 11:03:00,"river edge",1,2,"N","Foot",0.888888888888889,0,0,0,0,0.111111111111111
"550","Pawtuxet",228,2022-07-04,"Jess Burr","N/A",2022-07-04 11:02:00,2022-07-04 11:10:00,"beaver","chewed stick","N",1899-12-31 11:05:00,"forested river",2,4,"N","walking",0.875,0,0,0,0,0.125
"551","Pawtuxet",228,2022-07-04,"John Crockett","N/A",2022-07-04 10:56:00,2022-07-04 11:09:00,"beaver","chewed stick/log","N",1899-12-31 11:04:00,"stream",1,2,"N","walking",0.923076923076923,0,0,0,0,0.0769230769230769
"552","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"beaver","chewed stick","N",1899-12-31 11:55:00,"pond edge",1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"553","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"beaver","push up","Y",1899-12-31 11:57:00,"pond edge",1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"554","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"beaver","dam","Y",1899-12-31 12:03:00,"pond edge",1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"555","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"beaver","lodge","N",1899-12-31 12:05:00,"pond edge",1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"556","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"otter","track","Y",1899-12-31 12:11:00,NA,1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"557","Pawtuxet",229,2022-02-08,"Justin Moore","N/A",2022-02-08 11:50:00,2022-02-08 12:41:00,"muskrat","track","Y",1899-12-31 12:38:00,NA,1,5,"Y","Foot",0.352941176470588,0,0,0,0,0.647058823529412
"558","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"?","track","Y",1899-12-31 11:52:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"559","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"otter","scat","Y",1899-12-31 11:55:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"560","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","chewed stick","N",1899-12-31 11:56:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"561","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","dam","Y",1899-12-31 12:02:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"562","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","chewed stick","N",1899-12-31 12:06:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"563","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"?","den","Y",1899-12-31 12:07:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"564","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","chewed stick","N",1899-12-31 12:18:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"565","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","chewed stick","N",1899-12-31 12:28:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"566","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","dam","Y",1899-12-31 12:30:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"567","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","lodge","Y",1899-12-31 12:35:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"568","Pawtuxet",229,2022-02-08,"John Crockett","beaver",2022-02-08 11:50:00,2022-02-08 12:39:00,"beaver","chewed stick","Y",1899-12-31 12:36:00,"pond edge",2,2,"Y","Foot",0.102040816326531,0,0,0,0,0.897959183673469
"569","Pawtuxet",229,2022-06-30,"John Crockett","beaver",2022-06-30 11:12:00,2022-06-30 12:20:00,"beaver","dam","N",1899-12-31 11:29:00,"pond",1,2,"N","walking",0.573529411764706,0,0,0,0,0.426470588235294
"570","Pawtuxet",229,2022-06-30,"John Crockett","beaver",2022-06-30 11:12:00,2022-06-30 12:20:00,"beaver","lodge","N",1899-12-31 11:37:00,"pond",1,2,"N","walking",0.573529411764706,0,0,0,0,0.426470588235294
"571","Pawtuxet",229,2022-06-30,"John Crockett","beaver",2022-06-30 11:12:00,2022-06-30 12:20:00,"beaver","lodge","N",1899-12-31 12:04:00,"pond",1,2,"N","walking",0.573529411764706,0,0,0,0,0.426470588235294
"572","Pawtuxet",229,2022-06-30,"John Crockett","beaver",2022-06-30 11:12:00,2022-06-30 12:20:00,"beaver","chewed stick","Y",1899-12-31 12:16:00,"pond",1,2,"N","walking",0.573529411764706,0,0,0,0,0.426470588235294
"573","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"muskrat","scat","N",1899-12-31 11:16:00,"shruby pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"574","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"beaver","chewed stick","N",1899-12-31 11:28:00,"shruby pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"575","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"beaver","dam","N?",1899-12-31 11:35:00,"shrubby/forested pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"576","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"beaver","chewed stick","N",1899-12-31 11:38:00,"shruby pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"577","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"beaver","chewed stick","N",1899-12-31 11:49:00,"shruby pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"578","Pawtuxet",229,2022-06-30,"Jess Burr","N/A",2022-06-30 11:09:00,2022-06-30 12:20:00,"beaver","chewed stick","N",1899-12-31 12:13:00,"shruby pond",2,4,"N","walking",0.507042253521127,0,0,0,0,0.492957746478873
"579","Pawtuxet",231,2022-02-08,"Justin Moore","N/A",2022-02-08 10:24:00,2022-02-08 10:39:00,"beaver","chewed stick","N",1899-12-31 10:28:00,"river edge",1,5,"Y","Foot",0.666666666666667,0,0,0,0,0.333333333333333
"580","Pawtuxet",231,2022-02-08,"Justin Moore","N/A",2022-02-08 10:24:00,2022-02-08 10:39:00,"muskrat?","scat","Y",1899-12-31 10:34:00,"river edge",1,5,"Y","Foot",0.666666666666667,0,0,0,0,0.333333333333333
"581","Pawtuxet",231,2022-02-08,"Justin Moore","N/A",2022-02-08 10:24:00,2022-02-08 10:39:00,"muskrat?","lodge","N",1899-12-31 10:37:00,"river edge",1,5,"Y","Foot",0.666666666666667,0,0,0,0,0.333333333333333
"582","Pawtuxet",231,2022-02-08,"John Crockett","N/A",2022-02-08 10:19:00,2022-02-08 10:44:00,"beaver","chewed stick","N",1899-12-31 10:33:00,"shrub swamp",2,2,"Y","Foot",0.68,0,0,0,0,0.32
"583","Pawtuxet",231,2022-02-08,"John Crockett","N/A",2022-02-08 10:19:00,2022-02-08 10:44:00,"?","scat","N",1899-12-31 10:37:00,"shrub swamp",2,2,"Y","Foot",0.68,0,0,0,0,0.32
"584","Pawtuxet",231,2022-02-08,"John Crockett","N/A",2022-02-08 10:19:00,2022-02-08 10:44:00,"beaver","castor mound","Y",1899-12-31 10:41:00,"shrub swamp",2,2,"Y","Foot",0.68,0,0,0,0,0.32
"585","Pawtuxet",231,2022-06-30,"John Crockett","N/A",2022-06-30 15:02:00,2022-06-30 15:18:00,"muskrat","scat","N",1899-12-31 15:04:00,"stream",1,2,"N","walking",0.875,0,0,0,0,0.125
"586","Pawtuxet",231,2022-06-30,"John Crockett","N/A",2022-06-30 15:02:00,2022-06-30 15:18:00,"muskrat","scat","N",1899-12-31 15:10:00,"stream",1,2,"N","walking",0.875,0,0,0,0,0.125
