"","Newtime","Watershed","Site.ID","Date","Observer","Expected","Start.Time","End.time","Spp","Sign.Type","Fresh","Time","Photo.Ref","Veg","Camera","GPS","Water.level.rain.report","snow","Mode","X","lon","lat","ele","time"
"347",2021-06-29 10:37:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"otter","scat","N",1899-12-31 10:37:00,"12","river/forest",3,5,NA,"N","Kayak",6624,-71.6972343251,41.4328447357,15.52,"2021-06-29T14:36:32Z"
"348",2021-06-29 10:43:00,"Pawcatuck",1945,2021-06-29,"Kylie Rezendes",NA,1899-12-31 09:44:00,1899-12-31 10:48:00,"otter","bank den","N",1899-12-31 10:43:00,"14","river/forest",3,5,NA,"N","Kayak",6642,-71.6971387714,41.432866361,16.96,"2021-06-29T14:42:39Z"
"349",2021-06-29 11:37:00,"Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,1899-12-31 11:32:00,1899-12-31 12:02:00,"beaver","chewed stick","Y",1899-12-31 11:37:00,"1","river/forest",3,5,NA,"N","Kayak",6728,-71.7075251229,41.5114288498,25.13,"2021-06-29T15:36:35Z"
"350",2021-06-29 11:53:00,"Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,1899-12-31 11:32:00,1899-12-31 12:02:00,"muskrat","chewed veg","Y",1899-12-31 11:53:00,"2","river/forest",3,5,NA,"N","Kayak",6770,-71.7072273977,41.5117241442,24.65,"2021-06-29T15:52:52Z"
"351",2021-06-29 11:55:00,"Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,1899-12-31 11:32:00,1899-12-31 12:02:00,"beaver","chewed tree","N",1899-12-31 11:55:00,"3","river/forest",3,5,NA,"N","Kayak",6775,-71.7073130608,41.5117222164,23.69,"2021-06-29T15:54:53Z"
"352",2021-06-29 11:57:00,"Pawcatuck",1664,2021-06-29,"Kylie Rezendes",NA,1899-12-31 11:32:00,1899-12-31 12:02:00,"muskrat","scat","N",1899-12-31 11:57:00,"4","river/forest",3,5,NA,"N","Kayak",6780,-71.7068885174,41.5118680615,25.61,"2021-06-29T15:56:47Z"
"353",2021-06-29 12:43:00,"Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,1899-12-31 12:42:00,1899-12-31 13:07:00,"beaver","chewed stick","N",1899-12-31 12:43:00,"1","river/forest",3,5,"water low","N","Kayak",6909,-71.7130088154,41.5045914799,22.73,"2021-06-29T16:42:34Z"
"354",2021-06-29 12:46:00,"Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,1899-12-31 12:42:00,1899-12-31 13:07:00,"muskrat","chewed veg","N",1899-12-31 12:46:00,"2","river/forest",3,5,"water low","N","Kayak",6918,-71.7141142208,41.5044059884,26.57,"2021-06-29T16:45:54Z"
"355",2021-06-29 13:01:00,"Pawcatuck",1236,2021-06-29,"Kylie Rezendes",NA,1899-12-31 12:42:00,1899-12-31 13:07:00,"beaver","chewed stick","N",1899-12-31 13:01:00,"3","river/forest",3,5,"water low","N","Kayak",6953,-71.714872364,41.5047129337,22.73,"2021-06-29T17:00:31Z"
"356",2021-06-29 13:30:00,"Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,1899-12-31 13:23:00,1899-12-31 13:59:00,"beaver","chewed stick","N",1899-12-31 13:30:00,"1","shrub swamp",3,5,"water low","N","Kayak",7033,-71.715513831,41.5063988697,29.94,"2021-06-29T17:29:39Z"
"357",2021-06-29 13:32:00,"Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,1899-12-31 13:23:00,1899-12-31 13:59:00,"?","chewed veg","Y",1899-12-31 13:32:00,"2","shrub swamp",3,5,"water low","N","Kayak",7039,-71.7155279126,41.5065115225,32.82,"2021-06-29T17:31:49Z"
"358",2021-06-29 13:44:00,"Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,1899-12-31 13:23:00,1899-12-31 13:59:00,"beaver","chewed tree","N",1899-12-31 13:44:00,"3","shrub swamp",3,5,"water low","N","Kayak",7072,-71.715519866,41.5066313837,33.78,"2021-06-29T17:43:36Z"
"359",2021-06-29 13:48:00,"Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,1899-12-31 13:23:00,1899-12-31 13:59:00,"otter","latrine","Y",1899-12-31 13:48:00,"4,5","shrub swamp",3,5,"water low","N","Kayak",7084,-71.7155302595,41.5067600459,30.42,"2021-06-29T17:47:47Z"
"360",2021-06-29 13:56:00,"Pawcatuck",1250,2021-06-29,"Kylie Rezendes",NA,1899-12-31 13:23:00,1899-12-31 13:59:00,"beaver","chewed stick","Y",1899-12-31 13:56:00,"6","shrub swamp",3,5,"water low","N","Kayak",7108,-71.7154535651,41.5066022146,36.19,"2021-06-29T17:55:42Z"
"361",2021-06-30 09:52:00,"Pawcatuck",183,2021-06-30,"John Crockett","muskrat",1899-12-31 09:35:00,1899-12-31 10:30:00,"muskrat","chewed veg","Y",1899-12-31 09:52:00,"1","shrub swamp",3,5,"no recent precip","N","Foot",7528,-71.7233452946,41.3994104136,15.04,"2021-06-30T13:51:42Z"
"362",2021-06-30 10:02:00,"Pawcatuck",183,2021-06-30,"John Crockett","muskrat",1899-12-31 09:35:00,1899-12-31 10:30:00,"beaver","chewed stick","N",1899-12-31 10:02:00,"2","shrub swamp",3,5,"no recent precip","N","Foot",7556,-71.7232208233,41.3995273411,11.19,"2021-06-30T14:01:44Z"
"363",2021-06-30 11:19:00,"Pawcatuck",195,2021-06-30,"John Crockett","beaver, otter",1899-12-31 11:08:00,1899-12-31 11:58:00,"beaver","chewed stick","N",1899-12-31 11:19:00,"1","forest/river",3,5,"no recent precip","N","Kayak",7829,-71.7234768067,41.4044749271,20.81,"2021-06-30T15:18:49Z"
"364",2021-06-30 11:31:00,"Pawcatuck",195,2021-06-30,"John Crockett","beaver, otter",1899-12-31 11:08:00,1899-12-31 11:58:00,"otter?","den, brief glimpse","Y",1899-12-31 11:31:00,"2","forest/river",3,5,"no recent precip","N","Kayak",7857,-71.7234962527,41.4052463975,17.44,"2021-06-30T15:30:40Z"
"365",2021-06-30 11:49:00,"Pawcatuck",195,2021-06-30,"John Crockett","beaver, otter",1899-12-31 11:08:00,1899-12-31 11:58:00,"beaver","chewed stick","N",1899-12-31 11:49:00,"3","forest/river",3,5,"no recent precip","N","Kayak",7902,-71.7232859507,41.4045243803,15.52,"2021-06-30T15:48:41Z"
"366",2021-07-08 08:42:00,"Block Island Sound",203,2021-07-08,"John Crockett",NA,1899-12-31 08:27:00,1899-12-31 09:03:00,"otter?","chewed shell","N",1899-12-31 08:42:00,NA,"salt marsh",2,5,"high tide","N","Kayak",8267,-71.7322545871,41.3336218614,3.98,"2021-07-08T12:41:31Z"
"367",2021-07-08 10:09:00,"Block Island Sound",236,2021-07-08,"John Crockett",NA,1899-12-31 09:54:00,1899-12-31 10:43:00,"otter","scat","N",1899-12-31 10:09:00,"1","salt marsh",2,5,"high tide","N","Kayak",8570,-71.7132294271,41.3392332103,3.02,"2021-07-08T14:08:36Z"
"368",2021-07-08 10:31:00,"Block Island Sound",236,2021-07-08,"John Crockett",NA,1899-12-31 09:54:00,1899-12-31 10:43:00,"otter?","scat","N",1899-12-31 10:31:00,"2","salt marsh",2,5,"high tide","N","Kayak",8666,-71.712831622,41.3388409372,2.54,"2021-07-08T14:30:57Z"
"369",2021-07-08 11:05:00,"Block Island Sound",34,2021-07-08,"John Crockett",NA,1899-12-31 10:45:00,1899-12-31 11:17:00,"otter","latrine","N",1899-12-31 11:05:00,"3","salt marsh",2,5,"high tide","N","Kayak",8742,-71.7140795197,41.3365859538,4.46,"2021-07-08T15:04:51Z"
"370",2021-07-12 09:14:00,"Pawcatuck",2169,2021-07-12,"John Crockett","beaver",1899-12-31 09:09:00,1899-12-31 10:27:00,"beaver","chewed stick","N",1899-12-31 09:14:00,"1","shrub swamp",2,5,"recent rain","N","Foot",9364,-71.5947934706,41.4565232769,29.94,"2021-07-12T13:13:41Z"
"371",2021-07-12 09:51:00,"Pawcatuck",2169,2021-07-12,"John Crockett","beaver",1899-12-31 09:09:00,1899-12-31 10:27:00,"beaver","chewed stick","N",1899-12-31 09:51:00,NA,"shrub swamp",2,5,"recent rain","N","Foot",9491,-71.597136464,41.4566783421,26.57,"2021-07-12T13:50:40Z"
"372",2021-07-14 09:42:00,"Pawcatuck",2197,2021-07-14,"Amy Mayer","beaver, muskrat",1899-12-31 09:32:00,1899-12-31 09:55:00,"beaver","chewed veg","N",1899-12-31 09:42:00,"1","stream",3,5,NA,"N","Kayak",237,-71.5683368314,41.4680576976,30.42,"2021-07-14T13:41:58Z"
"373",2021-07-14 09:45:00,"Pawcatuck",2197,2021-07-14,"Amy Mayer","beaver, muskrat",1899-12-31 09:32:00,1899-12-31 09:55:00,"beaver","lodge","Y",1899-12-31 09:45:00,"2","stream",3,5,NA,"N","Kayak",243,-71.5682406072,41.4680679236,30.9,"2021-07-14T13:44:55Z"
"374",2021-07-14 11:55:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"beaver","chewed stick","N",1899-12-31 11:55:00,"4","river/shrub swamp",3,5,NA,"N","Kayak",601,-71.6089304723,41.4548774902,28.98,"2021-07-14T15:54:40Z"
"375",2021-07-14 12:56:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"beaver","chewed stick","N",1899-12-31 12:56:00,"5","river/shrub swamp",3,5,NA,"N","Kayak",778,-71.6085129697,41.4551456273,29.94,"2021-07-14T16:55:45Z"
"376",2021-07-14 13:00:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"muskrat","chewed veg","N",1899-12-31 13:00:00,"6","river/shrub swamp",3,5,NA,"N","Kayak",788,-71.6083156597,41.4552759659,29.94,"2021-07-14T16:59:39Z"
"377",2021-07-14 13:06:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"beaver","castor mound","Y",1899-12-31 13:06:00,"7","river/shrub swamp",3,5,NA,"N","Kayak",805,-71.6080655437,41.4554145187,31.38,"2021-07-14T17:05:54Z"
"378",2021-07-14 13:18:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"muskrat","chewed veg","Y",1899-12-31 13:18:00,"8","river/shrub swamp",3,5,NA,"N","Kayak",837,-71.6083156597,41.4552631415,29.46,"2021-07-14T17:17:34Z"
"379",2021-07-14 13:23:00,"Pawcatuck",1800,2021-07-14,"Amy Mayer","beaver, otter",1899-12-31 11:53:00,1899-12-31 13:25:00,"musk?","chewed veg","Y",1899-12-31 13:23:00,"9","river/shrub swamp",3,5,NA,"N","Kayak",851,-71.6087762453,41.455044793,28.5,"2021-07-14T17:22:47Z"
"380",2021-07-15 08:59:00,"Quinebaug",6824,2021-07-15,"John Crockett","beaver",1899-12-31 08:46:00,1899-12-31 09:52:00,"beaver","chewed stick","N",1899-12-31 08:59:00,"1","pond/forest edge",3,5,"recent rain","N","Kayak",1067,-71.7708840128,41.6980443802,109.73,"2021-07-15T12:58:32Z"
"381",2021-07-15 09:10:00,"Quinebaug",6824,2021-07-15,"John Crockett","beaver",1899-12-31 08:46:00,1899-12-31 09:52:00,"beaver","chewed stick","N",1899-12-31 09:10:00,NA,"pond/forest edge",3,5,"recent rain","N","Kayak",1090,-71.771573592,41.6984090768,108.29,"2021-07-15T13:09:51Z"
"382",2021-07-15 09:11:00,"Quinebaug",6824,2021-07-15,"John Crockett","beaver",1899-12-31 08:46:00,1899-12-31 09:52:00,"beaver","chewed stick","Y",1899-12-31 09:11:00,NA,"pond/forest edge",3,5,"recent rain","N","Kayak",1092,-71.771640731,41.6984446999,109.73,"2021-07-15T13:10:43Z"
"383",2021-07-15 11:05:00,"Quinebaug",6721,2021-07-15,"John Crockett","beaver",1899-12-31 10:32:00,1899-12-31 11:35:00,"beaver","chewed stick","N",1899-12-31 11:05:00,"1","stream/forest",3,5,"recent rain","N","Foot",1461,-71.7624308635,41.7035540566,112.61,"2021-07-15T15:04:34Z"
"384",2021-07-15 11:23:00,"Quinebaug",6721,2021-07-15,"John Crockett","beaver",1899-12-31 10:32:00,1899-12-31 11:35:00,"beaver","chewed stick","N",1899-12-31 11:23:00,NA,"stream/forest",3,5,"recent rain","N","Foot",1516,-71.7625427619,41.7037974671,110.69,"2021-07-15T15:22:42Z"
"385",2021-07-15 13:14:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"beaver","chewed stick","N",1899-12-31 13:14:00,"1","shrub swamp",3,5,"recent rain","N","Kayak",1971,-71.771957064,41.6868371051,105.88,"2021-07-15T17:13:42Z"
"386",2021-07-15 13:17:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"muskrat","chewed veg","Y",1899-12-31 13:17:00,"2","shrub swamp",3,5,"recent rain","N","Kayak",1977,-71.7717396375,41.6868925095,108.29,"2021-07-15T17:16:37Z"
"387",2021-07-15 13:18:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"beaver","castor mound","Y",1899-12-31 13:18:00,"3","shrub swamp",3,5,"recent rain","N","Kayak",1979,-71.7717473488,41.6869592294,107.32,"2021-07-15T17:17:31Z"
"388",2021-07-15 13:20:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"muskrat","feed bed","Y",1899-12-31 13:20:00,"4","shrub swamp",3,5,"recent rain","N","Kayak",1983,-71.7717494443,41.6871380992,107.32,"2021-07-15T17:19:42Z"
"389",2021-07-15 13:23:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"beaver","castor mound","Y",1899-12-31 13:23:00,"5,6","shrub swamp",3,5,"recent rain","N","Kayak",1990,-71.7718450818,41.6873955075,108.77,"2021-07-15T17:22:51Z"
"390",2021-07-15 13:33:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"beaver","chewed stick","N",1899-12-31 13:33:00,"7","shrub swamp",3,5,"recent rain","N","Kayak",2012,-71.7717411462,41.6882105637,109.73,"2021-07-15T17:32:41Z"
"391",2021-07-15 13:45:00,"Quinebaug",5761,2021-07-15,"John Crockett","beaver, muskrat",1899-12-31 13:06:00,1899-12-31 13:56:00,"beaver","castor mound","Y",1899-12-31 13:45:00,NA,"shrub swamp",3,5,"recent rain","N","Kayak",2042,-71.7706390936,41.6885621846,108.29,"2021-07-15T17:44:31Z"
"392",2021-07-16 09:41:00,"Pawcatuck",43,2021-07-16,"John Crockett",NA,1899-12-31 09:31:00,1899-12-31 09:47:00,"cormorant (but sorta looks like otter)","scat","Y",1899-12-31 09:41:00,"1","salt marsh",3,5,"recent rain","N","Kayak",2488,-71.8273158465,41.3492833637,3.5,"2021-07-16T13:40:30Z"
"393",2021-07-26 09:45:00,"Pawcatuck",4337,2021-07-26,"Amy Mayer","beaver",1899-12-31 09:43:00,1899-12-31 10:07:00,"beaver","chewed stick","N",1899-12-31 09:45:00,"1","river/forest",3,5,NA,"N","Kayak",3085,-71.6968880687,41.5424622595,39.07,"2021-07-26T13:44:37Z"
"394",2021-07-26 09:55:00,"Pawcatuck",4337,2021-07-26,"Amy Mayer","beaver",1899-12-31 09:43:00,1899-12-31 10:07:00,"musk?","chewed veg","N",1899-12-31 09:55:00,"2","river/forest",3,5,NA,"N","Kayak",3112,-71.6970210057,41.5428526048,33.3,"2021-07-26T13:54:49Z"
"395",2021-07-26 10:58:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"muskrat","chewed veg","N",1899-12-31 10:58:00,"3","river/forest",3,5,NA,"N","Kayak",3313,-71.6990739014,41.5450406168,33.3,"2021-07-26T14:57:47Z"
"396",2021-07-26 11:09:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"beaver","chewed stick","N",1899-12-31 11:09:00,"4","river/forest",3,5,NA,"N","Kayak",3346,-71.6996295378,41.5462580882,38.59,"2021-07-26T15:08:38Z"
"397",2021-07-26 11:15:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"musk?","chewed veg","Y",1899-12-31 11:15:00,"5","river/forest",3,5,NA,"N","Kayak",3363,-71.7000615411,41.5470317379,46.76,"2021-07-26T15:14:35Z"
"398",2021-07-26 11:17:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"musk?","chewed veg","Y",1899-12-31 11:17:00,"6","river/forest",3,5,NA,"N","Kayak",3368,-71.7000980023,41.5471096896,45.8,"2021-07-26T15:16:42Z"
"399",2021-07-26 11:25:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"beaver","chewed stick","N",1899-12-31 11:25:00,"7","river/forest",3,5,NA,"N","Kayak",3390,-71.6994658392,41.5466220304,28.98,"2021-07-26T15:24:39Z"
"400",2021-07-26 11:35:00,"Pawcatuck",4335,2021-07-26,"Amy Mayer","beaver, muskrat",1899-12-31 10:21:00,1899-12-31 11:39:00,"beaver","chewed stick","N",1899-12-31 11:35:00,"8","river/forest",3,5,NA,"N","Kayak",3416,-71.6992203332,41.5453436226,31.86,"2021-07-26T15:34:40Z"
"401",2021-07-27 09:37:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"muskrat","chewed veg","Y",1899-12-31 09:37:00,"1","river/forest",3,5,NA,"N","Kayak",3703,-71.5563910268,41.5531263035,44.84,"2021-07-27T13:36:45Z"
"402",2021-07-27 09:43:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","chewed stick","N",1899-12-31 09:43:00,"2","river/forest",3,5,NA,"N","Kayak",3720,-71.5560662281,41.5532963723,40.03,"2021-07-27T13:42:50Z"
"403",2021-07-27 09:47:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","dam","N",1899-12-31 09:47:00,"3","river/forest",3,5,NA,"N","Kayak",3730,-71.5557894576,41.5532775968,40.03,"2021-07-27T13:46:42Z"
"404",2021-07-27 10:00:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"musk?","chewed veg","Y",1899-12-31 10:00:00,"4","river/forest",3,5,NA,"N","Kayak",3768,-71.5553480666,41.5530866571,39.55,"2021-07-27T13:59:40Z"
"405",2021-07-27 10:03:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","castor mound","Y",1899-12-31 10:03:00,"5","river/forest",3,5,NA,"N","Kayak",3776,-71.5551917441,41.5530744195,41.47,"2021-07-27T14:02:44Z"
"406",2021-07-27 10:08:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","castor mound","Y",1899-12-31 10:08:00,"6","river/forest",3,5,NA,"N","Kayak",3788,-71.554952357,41.5531118028,46.28,"2021-07-27T14:07:45Z"
"407",2021-07-27 10:13:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"musk?","track","Y",1899-12-31 10:13:00,"8","river/forest",3,5,NA,"N","Kayak",3800,-71.5546920151,41.5531072766,40.03,"2021-07-27T14:12:35Z"
"408",2021-07-27 10:13:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","castor mound","Y",1899-12-31 10:13:00,"7","river/forest",3,5,NA,"N","Kayak",3800,-71.5546920151,41.5531072766,40.03,"2021-07-27T14:12:35Z"
"409",2021-07-27 10:18:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","castor mound","Y",1899-12-31 10:18:00,"9","river/forest",3,5,NA,"N","Kayak",3813,-71.5545158274,41.5532845538,40.99,"2021-07-27T14:17:32Z"
"410",2021-07-27 10:26:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","scat","Y",1899-12-31 10:26:00,"10","river/forest",3,5,NA,"N","Kayak",3836,-71.55381619,41.5534090251,40.51,"2021-07-27T14:25:46Z"
"411",2021-07-27 10:34:00,"Pawcatuck",3124,2021-07-27,"Amy Mayer","beaver, muskrat",1899-12-31 09:36:00,1899-12-31 10:45:00,"beaver","dam","Y",1899-12-31 10:34:00,"11","river/forest",3,5,NA,"N","Kayak",3858,-71.5533169638,41.5534346737,40.99,"2021-07-27T14:33:36Z"
"412",2021-07-29 09:16:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","castor mound","N",1899-12-31 09:16:00,"1","river/shrub swamp",2,5,NA,"N","Kayak",4071,-71.7425170541,41.6860196181,130.88,"2021-07-29T13:15:38Z"
"413",2021-07-29 09:20:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","chewed stick","Y",1899-12-31 09:20:00,"2,3","river/shrub swamp",2,5,NA,"N","Kayak",4083,-71.7421091907,41.68603261,131.36,"2021-07-29T13:19:47Z"
"414",2021-07-29 09:28:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","castor mound","Y",1899-12-31 09:28:00,"4","river/shrub swamp",2,5,NA,"N","Kayak",4110,-71.7417789437,41.6861650441,131.84,"2021-07-29T13:27:45Z"
"415",2021-07-29 09:45:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","chewed stick","Y",1899-12-31 09:45:00,"5","river/shrub swamp",2,5,NA,"N","Kayak",4158,-71.7412583437,41.6859791335,130.4,"2021-07-29T13:44:43Z"
"416",2021-07-29 09:49:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","dam","Y",1899-12-31 09:49:00,"6","river/shrub swamp",2,5,NA,"N","Kayak",4171,-71.741139153,41.6860579234,131.36,"2021-07-29T13:48:37Z"
"417",2021-07-29 09:55:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","castor mound","Y",1899-12-31 09:55:00,"7","river/shrub swamp",2,5,NA,"N","Kayak",4189,-71.7405335605,41.6858275048,129.92,"2021-07-29T13:54:46Z"
"418",2021-07-29 10:02:00,"Quinebaug",5771,2021-07-29,"Amy Mayer","beaver, muskrat",1899-12-31 09:11:00,1899-12-31 10:04:00,"beaver","lodge","Y",1899-12-31 10:02:00,"8","river/shrub swamp",2,5,NA,"N","Kayak",4209,-71.7395214457,41.6859310213,129.92,"2021-07-29T14:01:44Z"
"419",2021-07-29 10:17:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","chewed stick","Y",1899-12-31 10:17:00,"9","river/shrub swamp",2,5,NA,"N","Kayak",4253,-71.7366657313,41.6849476565,129.43,"2021-07-29T14:16:54Z"
"420",2021-07-29 10:23:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","castor mound","Y",1899-12-31 10:23:00,"10","river/shrub swamp",2,5,NA,"N","Kayak",4268,-71.7367249075,41.684272578,134.24,"2021-07-29T14:22:37Z"
"421",2021-07-29 10:27:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","castor mound","Y",1899-12-31 10:27:00,"11","river/shrub swamp",2,5,NA,"N","Kayak",4280,-71.7360808421,41.6843584087,128.95,"2021-07-29T14:26:42Z"
"422",2021-07-29 10:36:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","castor mound","Y",1899-12-31 10:36:00,"12","river/shrub swamp",2,5,NA,"N","Kayak",4302,-71.7356068455,41.6843104642,131.36,"2021-07-29T14:35:46Z"
"423",2021-07-29 10:36:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","chewed stick","Y",1899-12-31 10:36:00,"13","river/shrub swamp",2,5,NA,"N","Kayak",4302,-71.7356068455,41.6843104642,131.36,"2021-07-29T14:35:46Z"
"424",2021-07-29 10:45:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","dam","Y",1899-12-31 10:45:00,"14","river/shrub swamp",2,5,NA,"N","Kayak",4324,-71.7352701444,41.6841993202,127.03,"2021-07-29T14:44:30Z"
"425",2021-07-29 10:53:00,"Quinebaug",5756,2021-07-29,"Amy Mayer","beaver",1899-12-31 10:16:00,1899-12-31 10:54:00,"beaver","castor mound","Y",1899-12-31 10:53:00,"15","river/shrub swamp",2,5,NA,"N","Kayak",4346,-71.7342659924,41.6840814706,129.43,"2021-07-29T14:52:56Z"
"426",2021-07-30 09:06:00,"Pawcatuck",1113,2021-07-30,"Amy Mayer",NA,1899-12-31 09:03:00,1899-12-31 09:52:00,"musk?","scat","Y",1899-12-31 09:06:00,"1","river/forest",2,5,"recent rain","N","Foot",4670,-71.7273498327,41.4683206379,29.46,"2021-07-30T13:05:41Z"
"427",2021-07-30 09:45:00,"Pawcatuck",1113,2021-07-30,"Amy Mayer",NA,1899-12-31 09:03:00,1899-12-31 09:52:00,"otter?","latrine","Y",1899-12-31 09:45:00,"2,3,4","shrub swamp",2,5,"recent rain","N","Foot",4786,-71.7284315173,41.4691266418,20.32,"2021-07-30T13:44:34Z"
"428",2021-07-30 10:30:00,"Pawcatuck",1079,2021-07-30,"Amy Mayer","beaver",1899-12-31 10:11:00,1899-12-31 11:06:00,"otter","latrine","Y",1899-12-31 10:30:00,"5,6","river/shrub swamp",2,5,"recent rain","N","Foot",4953,-71.7189703602,41.4682213962,27.05,"2021-07-30T14:29:44Z"
"429",2021-07-30 10:47:00,"Pawcatuck",1079,2021-07-30,"Amy Mayer","beaver",1899-12-31 10:11:00,1899-12-31 11:06:00,"beaver","chewed tree","N",1899-12-31 10:47:00,"7","river/shrub swamp",2,5,"recent rain","N","Foot",5002,-71.7182042543,41.4691009931,27.05,"2021-07-30T14:46:41Z"
